Transaction Dates (Calculated),N.Y.C. - J Day Ahead Price,N.Y.C. - J Day Ahead Forecast Load
8/4/2016,42.7,8155
8/4/2016,38.6,7899
8/4/2016,34.95,7654
8/4/2016,34.98,7553
8/4/2016,32.01,7407
8/4/2016,28.73,7084
8/4/2016,24.73,6633
8/4/2016,23.02,5905
8/5/2016,19.39,5568
8/5/2016,16.58,5351
8/5/2016,16.32,5233
8/5/2016,15.88,5224
8/5/2016,17.08,5435
8/5/2016,18.81,5885
8/5/2016,21.8,6494
8/5/2016,24.61,7060
8/5/2016,27.66,7533
8/5/2016,29.81,7862
8/5/2016,30.99,7938
8/5/2016,32.85,7919
8/5/2016,34.95,7955
8/5/2016,38.04,7995
8/5/2016,40.17,8035
8/5/2016,41.64,8084
8/5/2016,40.85,8059
8/5/2016,35.27,7792
8/5/2016,32.19,7527
8/5/2016,32.19,7416
8/5/2016,29.77,7276
8/5/2016,27.81,6997
8/5/2016,25.59,6627
8/5/2016,26.13,6331
8/6/2016,23.72,6031
8/6/2016,21.53,5797
8/6/2016,18.45,5642
8/6/2016,17.64,5563
8/6/2016,16.95,5582
8/6/2016,15.07,5690
8/6/2016,19.22,5976
8/6/2016,24.19,6411
8/6/2016,27.71,6863
8/6/2016,29.43,7269
8/6/2016,34.16,7583
8/6/2016,36,7771
8/6/2016,40.5,7858
8/6/2016,40.53,7918
8/6/2016,42.11,7952
8/6/2016,42.11,7949
8/6/2016,41.26,7920
8/6/2016,36.85,7803
8/6/2016,31.77,7643
8/6/2016,33.59,7662
8/6/2016,29.74,7646
8/6/2016,28.06,7446
8/6/2016,26.88,7106
8/6/2016,23.22,6420
8/7/2016,21.98,6085
8/7/2016,19.67,5836
8/7/2016,16.7,5667
8/7/2016,15.99,5571
8/7/2016,15.9,5557
8/7/2016,11.16,5559
8/7/2016,15.16,5754
8/7/2016,18.75,6125
8/7/2016,23.77,6542
8/7/2016,26.6,6942
8/7/2016,27.78,7203
8/7/2016,28.9,7348
8/7/2016,30.02,7430
8/7/2016,31.61,7481
8/7/2016,34.12,7524
8/7/2016,35.37,7575
8/7/2016,35.1,7583
8/7/2016,32.61,7498
8/7/2016,29.91,7359
8/7/2016,30.33,7391
8/7/2016,28.81,7359
8/7/2016,26.75,7125
8/7/2016,25.36,6776
8/7/2016,23.3,6589
8/8/2016,21.46,6277
8/8/2016,19.71,6050
8/8/2016,18.25,5928
8/8/2016,17.91,5923
8/8/2016,19.81,6147
8/8/2016,19.25,6573
8/8/2016,23.03,7138
8/8/2016,26.06,7640
8/8/2016,27.95,8025
8/8/2016,30.65,8282
8/8/2016,32.51,8466
8/8/2016,35.06,8600
8/8/2016,39.91,8704
8/8/2016,44.41,8780
8/8/2016,46.46,8846
8/8/2016,47.63,8884
8/8/2016,45.14,8806
8/8/2016,40.2,8434
8/8/2016,36.45,8125
8/8/2016,36.47,7991
8/8/2016,31.41,7798
8/8/2016,26.9,7410
8/8/2016,24.77,6916
8/8/2016,24.22,6731
8/9/2016,22.5,6414
8/9/2016,19.84,6189
8/9/2016,17.85,6070
8/9/2016,16.68,6065
8/9/2016,19.3,6288
8/9/2016,21.24,6713
8/9/2016,24.3,7319
8/9/2016,27.22,7883
8/9/2016,29.41,8335
8/9/2016,32.95,8657
8/9/2016,35.66,8819
8/9/2016,37.86,8917
8/9/2016,43.43,9023
8/9/2016,46.04,9110
8/9/2016,51.97,9191
8/9/2016,55,9262
8/9/2016,52.29,9225
8/9/2016,47.11,8910
8/9/2016,41.17,8616
8/9/2016,39.71,8489
8/9/2016,35.61,8309
8/9/2016,31.19,7920
8/9/2016,28.55,7401
8/9/2016,25.46,7205
8/10/2016,23.45,6844
8/10/2016,20.45,6585
8/10/2016,18.37,6445
8/10/2016,17.52,6424
8/10/2016,20.46,6649
8/10/2016,23.34,7145
8/10/2016,27.14,7761
8/10/2016,31.06,8312
8/10/2016,32.67,8764
8/10/2016,36.16,9081
8/10/2016,41.48,9290
8/10/2016,46,9428
8/10/2016,51.3,9546
8/10/2016,54.76,9630
8/10/2016,59.77,9700
8/10/2016,62.53,9733
8/10/2016,60.04,9655
8/10/2016,53.57,9288
8/10/2016,46.78,8975
8/10/2016,44.84,8873
8/10/2016,39.89,8697
8/10/2016,34.9,8302
8/10/2016,30,7804
8/10/2016,30.84,7775
8/11/2016,28.52,7453
8/11/2016,25.56,7193
8/11/2016,23.59,7050
8/11/2016,23.88,7029
8/11/2016,25.32,7248
8/11/2016,28.56,7703
8/11/2016,32.39,8305
8/11/2016,35.88,8856
8/11/2016,40.51,9298
8/11/2016,49.42,9615
8/11/2016,58.27,9835
8/11/2016,65.76,10003
8/11/2016,75.3,10141
8/11/2016,83.26,10225
8/11/2016,89.97,10298
8/11/2016,93.5,10333
8/11/2016,80,10247
8/11/2016,71.03,9874
8/11/2016,58.33,9559
8/11/2016,57.85,9448
8/11/2016,48.81,9275
8/11/2016,42.14,8876
8/11/2016,34.88,8356
8/11/2016,35.63,8238
8/12/2016,32,7873
8/12/2016,30.77,7587
8/12/2016,30.43,7424
8/12/2016,28.34,7389
8/12/2016,30.58,7597
8/12/2016,33.26,8052
8/12/2016,37,8653
8/12/2016,42,9219
8/12/2016,46.36,9691
8/12/2016,60.53,10033
8/12/2016,74.8,10239
8/12/2016,76.82,10373
8/12/2016,88.47,10491
8/12/2016,92.64,10570
8/12/2016,100,10637
8/12/2016,98.15,10661
8/12/2016,88.8,10563
8/12/2016,77.81,10191
8/12/2016,66.17,9862
8/12/2016,64.54,9707
8/12/2016,54.02,9531
8/12/2016,44.78,9160
8/12/2016,37,8671
8/12/2016,45,8411
8/13/2016,34.14,8075
8/13/2016,30.65,7802
8/13/2016,29.1,7617
8/13/2016,28.21,7510
8/13/2016,27.7,7497
8/13/2016,28,7541
8/13/2016,30.57,7821
8/13/2016,37.05,8257
8/13/2016,41.89,8730
8/13/2016,49.38,9165
8/13/2016,57.28,9447
8/13/2016,72.11,9563
8/13/2016,77,9597
8/13/2016,82.11,9615
8/13/2016,77.78,9633
8/13/2016,80.38,9671
8/13/2016,77,9682
8/13/2016,69.92,9591
8/13/2016,65.68,9404
8/13/2016,60.3,9358
8/13/2016,60.3,9321
8/13/2016,45.5,9083
8/13/2016,37.83,8759
8/13/2016,39.64,8643
8/14/2016,38,8331
8/14/2016,30.39,8058
8/14/2016,27.64,7869
8/14/2016,26.19,7755
8/14/2016,24.99,7717
8/14/2016,24.41,7688
8/14/2016,25.5,7869
8/14/2016,35.77,8230
8/14/2016,38.24,8654
8/14/2016,44.35,9077
8/14/2016,48.09,9341
8/14/2016,62.53,9462
8/14/2016,79.54,9520
8/14/2016,78.75,9541
8/14/2016,82.02,9566
8/14/2016,81.75,9619
8/14/2016,81.4,9635
8/14/2016,64.32,9578
8/14/2016,61.64,9444
8/14/2016,53.54,9447
8/14/2016,49.02,9423
8/14/2016,45.26,9170
8/14/2016,38.96,8828
8/14/2016,38.88,8762
8/15/2016,34.23,8462
8/15/2016,29.48,8201
8/15/2016,25.67,8055
8/15/2016,25.5,8031
8/15/2016,26.44,8232
8/15/2016,31.2,8589
8/15/2016,34.57,9136
8/15/2016,40.46,9646
8/15/2016,46,10043
8/15/2016,51.2,10327
8/15/2016,61.73,10402
8/15/2016,73.27,10442
8/15/2016,85.33,10518
8/15/2016,89.99,10569
8/15/2016,94.74,10614
8/15/2016,89.33,10641
8/15/2016,83.5,10609
8/15/2016,67.74,10330
8/15/2016,58.11,10085
8/15/2016,58.11,9947
8/15/2016,49.18,9769
8/15/2016,43.37,9351
8/15/2016,34.76,8798
8/15/2016,37,8520
8/16/2016,33,8145
8/16/2016,25.83,7861
8/16/2016,24.56,7699
8/16/2016,24.33,7661
8/16/2016,24.93,7866
8/16/2016,27.47,8301
8/16/2016,33,8899
8/16/2016,38.29,9441
8/16/2016,40.6,9892
8/16/2016,47.06,10207
8/16/2016,54.6,10321
8/16/2016,64.53,10389
8/16/2016,81.29,10470
8/16/2016,86.99,10534
8/16/2016,92.38,10592
8/16/2016,94.89,10618
8/16/2016,84,10569
8/16/2016,70.18,10270
8/16/2016,56.92,10011
8/16/2016,55.14,9874
8/16/2016,47.29,9689
8/16/2016,42.76,9260
8/16/2016,38.36,8699
8/16/2016,40.42,8403
8/17/2016,41.15,8019
8/17/2016,30.58,7723
8/17/2016,29,7552
8/17/2016,27.64,7499
8/17/2016,29.08,7685
8/17/2016,32.04,8064
8/17/2016,38.43,8616
8/17/2016,40.78,9114
8/17/2016,41.2,9490
8/17/2016,45.53,9739
8/17/2016,47.5,9813
8/17/2016,50.65,9850
8/17/2016,56.1,9908
8/17/2016,58.09,9949
8/17/2016,61.48,9984
8/17/2016,65.43,10004
8/17/2016,58,9947
8/17/2016,51.82,9618
8/17/2016,47.5,9346
8/17/2016,49.11,9210
8/17/2016,44.01,9031
8/17/2016,38.78,8637
8/17/2016,32.69,8111
8/17/2016,26.94,7835
8/18/2016,24.92,7486
8/18/2016,22.88,7208
8/18/2016,21.39,7052
8/18/2016,20.8,7015
8/18/2016,22.53,7213
8/18/2016,24.06,7631
8/18/2016,28.52,8169
8/18/2016,34.9,8633
8/18/2016,35.24,8991
8/18/2016,39.28,9219
8/18/2016,45.18,9351
8/18/2016,47.4,9464
8/18/2016,50.1,9559
8/18/2016,51.71,9629
8/18/2016,53,9695
8/18/2016,55.27,9739
8/18/2016,53.25,9663
8/18/2016,49.14,9295
8/18/2016,45.51,8998
8/18/2016,46.41,8845
8/18/2016,41.42,8647
8/18/2016,37.9,8257
8/18/2016,32.32,7773
8/18/2016,40.82,7414
8/19/2016,23.34,7097
8/19/2016,20.68,6851
8/19/2016,18.43,6714
8/19/2016,18.14,6693
8/19/2016,21.1,6902
8/19/2016,24.23,7327
8/19/2016,27.29,7916
8/19/2016,31.8,8460
8/19/2016,34.64,8901
8/19/2016,41.3,9216
8/19/2016,43.66,9329
8/19/2016,46.35,9373
8/19/2016,51.15,9445
8/19/2016,56.41,9498
8/19/2016,63.3,9544
8/19/2016,60.41,9573
8/19/2016,58.53,9514
8/19/2016,51.11,9211
8/19/2016,45.7,8954
8/19/2016,45.51,8813
